name,brand,type,model_year,price,mileage,fuel_type,transmission,safety_rating,engine_cc,seating_capacity,power_bhp,torque_nm,body_type,airbags,abs,ground_clearance,boot_space,service_cost,insurance_cost
i20,Hyundai,Car,2024,1251400,18,Hybrid,Manual,5,1197,5,82,262,Hatchback,7,Yes,176,497,3547,33045
i20,Hyundai,Car,2024,837108,17,Hybrid,Automatic,4,1197,5,82,242,Hatchback,7,No,222,550,4900,15805
Sonet,Kia,Car,2024,4295790,18,Electric,Automatic,3,1493,5,115,359,SUV,4,Yes,179,263,3926,12958
Sonet,Kia,Car,2024,929243,15,Petrol,Automatic,5,1493,5,115,322,SUV,5,No,207,674,7890,44513
Sonet,Kia,Car,2024,3650733,28,Diesel,Manual,3,1493,5,115,121,SUV,1,No,200,684,7070,44987
Sonet,Kia,Car,2024,1624325,18,Hybrid,Automatic,5,1493,5,115,181,SUV,2,No,170,535,9777,49086
Seltos,Kia,Car,2024,3554451,17,Petrol,Automatic,4,1497,5,115,109,SUV,3,Yes,176,459,7711,46865
Seltos,Kia,Car,2024,4143248,17,Diesel,Automatic,3,1497,5,115,223,SUV,2,No,229,264,14142,17302
Seltos,Kia,Car,2024,1017573,14,Hybrid,Automatic,4,1497,5,115,151,SUV,8,No,179,346,5052,47779
Seltos,Kia,Car,2024,945714,15,Petrol,Automatic,4,1497,5,115,336,SUV,7,Yes,201,686,9073,33669
Carens,Kia,Car,2024,1885492,17,Hybrid,Automatic,4,1493,7,115,126,MPV,6,Yes,177,327,6373,12947
Carens,Kia,Car,2024,2324220,20,Electric,Automatic,3,1493,7,115,228,MPV,8,No,154,686,3900,43730
Carens,Kia,Car,2024,2522761,17,Electric,Automatic,3,1493,7,115,128,MPV,5,No,249,399,10007,50686
Carens,Kia,Car,2024,668170,15,Electric,Manual,3,1493,7,115,281,MPV,8,No,173,215,6610,18832
XUV700,Mahindra,Car,2024,4161849,27,Petrol,Manual,4,2198,7,182,397,SUV,2,No,213,467,4720,31688
XUV700,Mahindra,Car,2024,4089506,28,Petrol,Automatic,3,2198,7,182,371,SUV,4,No,245,603,6168,50419
XUV700,Mahindra,Car,2024,3218024,25,Diesel,Automatic,3,2198,7,182,340,SUV,3,Yes,211,261,8260,10351
XUV700,Mahindra,Car,2024,2146367,14,Diesel,Manual,3,2198,7,182,231,SUV,8,No,192,535,3732,25104
Scorpio N,Mahindra,Car,2024,1597362,28,Electric,Automatic,5,2198,7,172,95,SUV,7,Yes,239,590,13566,35502
Scorpio N,Mahindra,Car,2024,3017364,26,Electric,Manual,5,2198,7,172,209,SUV,5,Yes,180,482,13484,11373
Scorpio N,Mahindra,Car,2024,776456,22,Electric,Automatic,3,2198,7,172,170,SUV,4,No,250,650,13425,47162
Scorpio N,Mahindra,Car,2024,3017567,25,Electric,Manual,3,2198,7,172,246,SUV,2,No,235,566,5535,44260
Thar,Mahindra,Car,2024,4061015,16,Electric,Automatic,4,2184,4,130,141,SUV,8,Yes,164,339,11845,25995
Thar,Mahindra,Car,2024,2213731,21,Petrol,Manual,3,2184,4,130,251,SUV,5,Yes,234,582,9290,33977
Thar,Mahindra,Car,2024,1954346,24,Electric,Manual,4,2184,4,130,96,SUV,3,Yes,240,424,6384,58671
Thar,Mahindra,Car,2024,1830171,27,Petrol,Manual,4,2184,4,130,316,SUV,4,Yes,244,691,14798,25753
City,Honda,Car,2024,1575553,27,Diesel,Automatic,4,1498,5,121,127,Sedan,7,Yes,236,415,8839,31186
City,Honda,Car,2024,4167306,24,Hybrid,Automatic,5,1498,5,121,281,Sedan,8,Yes,161,619,7024,37071
City,Honda,Car,2024,1099992,27,Electric,Automatic,4,1498,5,121,241,Sedan,2,Yes,187,691,10530,18841
City,Honda,Car,2024,4478280,21,Petrol,Manual,5,1498,5,121,367,Sedan,7,No,223,534,10930,50746
Elevate,Honda,Car,2024,1336387,19,Electric,Automatic,5,1498,5,121,219,SUV,6,Yes,201,502,8766,32284
Elevate,Honda,Car,2024,3283047,20,Electric,Automatic,3,1498,5,121,351,SUV,4,No,168,365,9872,19132
Elevate,Honda,Car,2024,4098706,18,Diesel,Manual,5,1498,5,121,150,SUV,8,Yes,180,483,14745,45769
Elevate,Honda,Car,2024,2529372,18,Petrol,Automatic,4,1498,5,121,238,SUV,2,Yes,150,315,3601,57230
Virtus,Volkswagen,Car,2024,643332,24,Petrol,Automatic,4,1498,5,148,277,Sedan,6,No,227,686,12299,53558
Virtus,Volkswagen,Car,2024,1818586,17,Hybrid,Manual,4,1498,5,148,210,Sedan,1,No,169,691,3863,51009
Virtus,Volkswagen,Car,2024,1163647,27,Diesel,Manual,3,1498,5,148,285,Sedan,2,No,165,626,5995,17503
Virtus,Volkswagen,Car,2024,2930226,24,Petrol,Automatic,3,1498,5,148,105,Sedan,1,No,179,487,10775,19026
Taigun,Volkswagen,Car,2024,2132185,19,Electric,Manual,5,1498,5,148,196,SUV,6,No,218,400,3838,27309
Taigun,Volkswagen,Car,2024,3995021,26,Electric,Manual,4,1498,5,148,396,SUV,7,Yes,220,226,10037,16619
Taigun,Volkswagen,Car,2024,4127164,22,Diesel,Automatic,3,1498,5,148,163,SUV,3,Yes,176,390,7528,23638
Taigun,Volkswagen,Car,2024,3942045,27,Hybrid,Manual,5,1498,5,148,106,SUV,8,No,215,340,12352,15897
Kushaq,Skoda,Car,2024,4195947,21,Diesel,Manual,3,1498,5,148,137,SUV,8,Yes,152,599,12603,31158
Kushaq,Skoda,Car,2024,2712229,25,Electric,Manual,4,1498,5,148,239,SUV,5,No,204,439,7468,56597
Kushaq,Skoda,Car,2024,2911892,21,Electric,Manual,4,1498,5,148,111,SUV,7,Yes,161,367,3880,55677
Kushaq,Skoda,Car,2024,3146822,27,Diesel,Manual,4,1498,5,148,282,SUV,6,Yes,188,326,4824,47240
Slavia,Skoda,Car,2024,4301331,17,Diesel,Manual,5,1498,5,148,228,Sedan,1,Yes,248,334,6341,32276
Slavia,Skoda,Car,2024,3733381,17,Diesel,Manual,4,1498,5,148,358,Sedan,8,No,215,671,7383,51607
Slavia,Skoda,Car,2024,2579722,25,Diesel,Automatic,5,1498,5,148,117,Sedan,8,No,161,208,3673,25842
Slavia,Skoda,Car,2024,1570528,26,Petrol,Automatic,3,1498,5,148,127,Sedan,4,Yes,250,691,5999,32052
Apache RTR 160,TVS,Bike,2024,133391,61,Hybrid,Manual,4,160,2,16,234,Bike,2,No,249,553,14969,41226
Apache RTR 160,TVS,Bike,2024,97338,49,Electric,Manual,4,160,2,16,109,Bike,5,Yes,205,336,3813,18015
Apache RTR 160,TVS,Bike,2024,184978,69,Hybrid,Manual,4,160,2,16,315,Bike,7,Yes,245,615,14936,28394
Apache RTR 160,TVS,Bike,2024,246206,73,Petrol,Manual,5,160,2,16,283,Bike,4,Yes,150,263,9752,54640
Apache RTR 200,TVS,Bike,2024,205033,39,Electric,Automatic,3,198,2,20,253,Bike,2,No,156,347,13919,23921
Apache RTR 200,TVS,Bike,2024,321395,52,Electric,Manual,4,198,2,20,173,Bike,1,No,197,609,8987,47639
Apache RTR 200,TVS,Bike,2024,312704,69,Petrol,Automatic,4,198,2,20,149,Bike,8,No,237,670,14378,30282
Apache RTR 200,TVS,Bike,2024,268450,32,Petrol,Automatic,3,198,2,20,203,Bike,4,No,186,409,9695,38235
Ronin,TVS,Bike,2024,329051,56,Hybrid,Automatic,4,225,2,20,222,Bike,8,Yes,221,472,5009,55608
Ronin,TVS,Bike,2024,290302,71,Diesel,Manual,3,225,2,20,394,Bike,8,Yes,249,263,7786,10409
Ronin,TVS,Bike,2024,389909,42,Electric,Automatic,4,225,2,20,109,Bike,3,Yes,203,521,14402,28536
Ronin,TVS,Bike,2024,188884,58,Hybrid,Automatic,4,225,2,20,191,Bike,3,No,235,477,9653,17927
Raider 125,TVS,Bike,2024,219520,43,Hybrid,Manual,4,124,2,11,107,Bike,2,No,157,593,14825,34023
Raider 125,TVS,Bike,2024,382241,65,Diesel,Automatic,5,124,2,11,168,Bike,8,No,249,417,10981,49014
Raider 125,TVS,Bike,2024,210757,35,Petrol,Manual,4,124,2,11,131,Bike,3,No,249,619,14162,30137
Raider 125,TVS,Bike,2024,120760,35,Diesel,Manual,3,124,2,11,192,Bike,2,Yes,203,378,10117,54982
Pulsar N160,Bajaj,Bike,2024,339739,74,Petrol,Automatic,5,164,2,16,132,Bike,6,No,208,249,4847,36609
Pulsar N160,Bajaj,Bike,2024,342989,46,Electric,Automatic,4,164,2,16,372,Bike,3,No,193,576,12765,16408
Pulsar N160,Bajaj,Bike,2024,330116,36,Hybrid,Manual,3,164,2,16,227,Bike,5,Yes,198,640,5099,20407
Pulsar N160,Bajaj,Bike,2024,165616,41,Hybrid,Automatic,4,164,2,16,201,Bike,4,Yes,179,520,10339,29275
Pulsar NS200,Bajaj,Bike,2024,227688,59,Electric,Automatic,4,199,2,24,169,Bike,6,Yes,227,685,14655,16679
Pulsar NS200,Bajaj,Bike,2024,351864,64,Hybrid,Automatic,5,199,2,24,371,Bike,8,No,244,316,9506,12695
Pulsar NS200,Bajaj,Bike,2024,311609,69,Electric,Manual,5,199,2,24,107,Bike,6,Yes,197,246,12386,14276
Pulsar NS200,Bajaj,Bike,2024,216676,75,Hybrid,Automatic,3,199,2,24,243,Bike,1,Yes,222,259,7235,29993
Dominar 400,Bajaj,Bike,2024,166109,63,Electric,Automatic,5,373,2,40,315,Bike,5,No,152,354,6356,41971
Dominar 400,Bajaj,Bike,2024,334028,30,Hybrid,Manual,5,373,2,40,396,Bike,6,Yes,235,585,9982,53704
Dominar 400,Bajaj,Bike,2024,332411,75,Hybrid,Automatic,5,373,2,40,112,Bike,8,No,164,221,9110,47693
Dominar 400,Bajaj,Bike,2024,215872,69,Diesel,Automatic,4,373,2,40,149,Bike,3,Yes,231,218,8643,46457
Splendor Plus,Hero,Bike,2024,281895,69,Hybrid,Automatic,5,97,2,8,202,Bike,6,Yes,241,524,14717,43277
Splendor Plus,Hero,Bike,2024,299718,57,Diesel,Automatic,5,97,2,8,313,Bike,6,No,157,458,12104,46489
Splendor Plus,Hero,Bike,2024,135829,63,Hybrid,Automatic,3,97,2,8,257,Bike,4,Yes,241,284,13159,11949
Splendor Plus,Hero,Bike,2024,159599,29,Electric,Automatic,3,97,2,8,358,Bike,1,No,243,579,3959,39360
Xpulse 200,Hero,Bike,2024,372707,59,Petrol,Automatic,3,200,2,18,294,Bike,8,No,161,201,11683,25931
Xpulse 200,Hero,Bike,2024,253677,56,Hybrid,Automatic,3,200,2,18,330,Bike,5,No,177,631,10113,28786
Xpulse 200,Hero,Bike,2024,160840,42,Hybrid,Automatic,5,200,2,18,303,Bike,5,Yes,203,430,14367,43398
Xpulse 200,Hero,Bike,2024,99567,57,Diesel,Manual,5,200,2,18,353,Bike,6,No,241,569,6217,21587
Xtreme 160R,Hero,Bike,2024,331668,57,Hybrid,Automatic,4,163,2,15,150,Bike,4,Yes,207,546,8323,54016
Xtreme 160R,Hero,Bike,2024,172530,47,Diesel,Manual,4,163,2,15,346,Bike,1,No,173,343,11063,29904
Xtreme 160R,Hero,Bike,2024,103953,35,Electric,Manual,3,163,2,15,284,Bike,3,Yes,153,327,4540,29879
Xtreme 160R,Hero,Bike,2024,164932,59,Petrol,Automatic,4,163,2,15,279,Bike,5,No,233,651,8566,23658
Shine,Honda,Bike,2024,229308,49,Diesel,Automatic,3,125,2,10,269,Bike,1,Yes,163,610,10793,45564
Shine,Honda,Bike,2024,396478,33,Hybrid,Automatic,4,125,2,10,340,Bike,1,Yes,206,697,13057,32521
Shine,Honda,Bike,2024,127708,55,Petrol,Automatic,3,125,2,10,340,Bike,7,No,227,458,5231,53157
Shine,Honda,Bike,2024,174780,51,Diesel,Automatic,3,125,2,10,239,Bike,8,Yes,172,500,8820,45104
SP125,Honda,Bike,2024,351030,67,Petrol,Automatic,3,125,2,10,289,Bike,6,Yes,175,215,12666,46613
SP125,Honda,Bike,2024,371936,31,Electric,Manual,3,125,2,10,109,Bike,5,No,191,376,6706,40434
SP125,Honda,Bike,2024,250071,65,Petrol,Automatic,4,125,2,10,217,Bike,5,Yes,213,254,12928,34379
SP125,Honda,Bike,2024,335125,62,Diesel,Automatic,5,125,2,10,182,Bike,3,No,191,311,6448,55805
Hornet 2.0,Honda,Bike,2024,246804,45,Hybrid,Automatic,4,184,2,17,387,Bike,6,Yes,165,251,9851,36382
Hornet 2.0,Honda,Bike,2024,297117,60,Petrol,Manual,5,184,2,17,379,Bike,4,Yes,209,585,13001,22584
Hornet 2.0,Honda,Bike,2024,359200,41,Diesel,Automatic,5,184,2,17,327,Bike,4,Yes,201,580,7998,44234
Hornet 2.0,Honda,Bike,2024,179300,40,Hybrid,Automatic,4,184,2,17,201,Bike,6,No,194,637,8685,43234
CB350,Honda,Bike,2024,240605,67,Diesel,Manual,5,348,2,21,107,Bike,3,Yes,210,430,4890,18508
CB350,Honda,Bike,2024,177318,72,Petrol,Manual,4,348,2,21,377,Bike,3,No,163,220,4513,53915
CB350,Honda,Bike,2024,327198,34,Hybrid,Manual,3,348,2,21,130,Bike,6,No,190,613,6005,29575
CB350,Honda,Bike,2024,297132,52,Petrol,Automatic,4,348,2,21,294,Bike,8,No,172,424,14781,12364
Classic 350,Royal Enfield,Bike,2024,331030,62,Hybrid,Automatic,4,349,2,20,308,Bike,2,Yes,179,475,5317,24092
Classic 350,Royal Enfield,Bike,2024,262776,32,Electric,Manual,5,349,2,20,238,Bike,5,No,233,468,3257,42452
Classic 350,Royal Enfield,Bike,2024,135926,47,Petrol,Automatic,5,349,2,20,211,Bike,1,Yes,211,401,7506,30683
Classic 350,Royal Enfield,Bike,2024,132462,65,Petrol,Manual,4,349,2,20,153,Bike,8,No,164,215,7010,11852
Hunter 350,Royal Enfield,Bike,2024,352002,60,Petrol,Automatic,4,349,2,20,387,Bike,5,Yes,180,466,12282,43089
Hunter 350,Royal Enfield,Bike,2024,382352,62,Hybrid,Automatic,5,349,2,20,115,Bike,8,No,240,432,3134,22973
Hunter 350,Royal Enfield,Bike,2024,123717,34,Petrol,Automatic,5,349,2,20,92,Bike,8,No,174,319,11215,19006
Hunter 350,Royal Enfield,Bike,2024,268503,65,Diesel,Manual,5,349,2,20,96,Bike,5,No,196,297,13863,30218
Meteor 350,Royal Enfield,Bike,2024,213314,72,Electric,Automatic,5,349,2,20,106,Bike,3,No,185,330,6782,19373
Meteor 350,Royal Enfield,Bike,2024,216147,61,Diesel,Automatic,4,349,2,20,225,Bike,6,Yes,230,207,9603,58152
Meteor 350,Royal Enfield,Bike,2024,242163,33,Electric,Manual,5,349,2,20,107,Bike,8,Yes,152,560,14272,54618
Meteor 350,Royal Enfield,Bike,2024,272409,65,Diesel,Manual,3,349,2,20,304,Bike,2,No,197,580,6517,47378
Himalayan 450,Royal Enfield,Bike,2024,88354,58,Diesel,Manual,4,452,2,40,169,Bike,4,No,230,534,9968,36532
Himalayan 450,Royal Enfield,Bike,2024,327440,43,Electric,Automatic,5,452,2,40,344,Bike,7,No,180,354,3330,52417
Himalayan 450,Royal Enfield,Bike,2024,306212,65,Petrol,Automatic,5,452,2,40,199,Bike,7,No,233,318,8875,59931
Himalayan 450,Royal Enfield,Bike,2024,125198,47,Electric,Manual,5,452,2,40,302,Bike,5,Yes,228,416,9194,57799
R15 V4,Yamaha,Bike,2024,190952,66,Diesel,Automatic,4,155,2,18,256,Bike,3,No,178,201,12351,29943
R15 V4,Yamaha,Bike,2024,161708,58,Electric,Manual,5,155,2,18,299,Bike,4,Yes,216,388,3406,38452
R15 V4,Yamaha,Bike,2024,87427,43,Electric,Automatic,3,155,2,18,201,Bike,8,Yes,150,285,3985,43998
R15 V4,Yamaha,Bike,2024,99050,66,Diesel,Automatic,5,155,2,18,177,Bike,1,Yes,201,639,9962,55026
MT15,Yamaha,Bike,2024,339070,40,Diesel,Automatic,5,155,2,18,357,Bike,6,No,188,495,3081,39037
MT15,Yamaha,Bike,2024,81170,66,Hybrid,Manual,5,155,2,18,198,Bike,1,Yes,195,545,9691,53828
MT15,Yamaha,Bike,2024,91813,48,Diesel,Automatic,5,155,2,18,104,Bike,3,No,179,647,3927,47313
MT15,Yamaha,Bike,2024,376215,53,Petrol,Automatic,5,155,2,18,138,Bike,6,Yes,151,651,4002,20875
FZ-S,Yamaha,Bike,2024,99834,41,Electric,Manual,4,149,2,12,191,Bike,8,No,159,209,8900,30821
FZ-S,Yamaha,Bike,2024,245781,54,Electric,Automatic,3,149,2,12,126,Bike,1,Yes,168,556,4650,34920
FZ-S,Yamaha,Bike,2024,333628,34,Hybrid,Automatic,3,149,2,12,299,Bike,8,Yes,153,219,10536,39242
FZ-S,Yamaha,Bike,2024,280871,30,Hybrid,Manual,3,149,2,12,306,Bike,1,Yes,250,322,12821,47146
Duke 200,KTM,Bike,2024,375774,59,Electric,Manual,3,199,2,25,277,Bike,8,No,216,469,13535,17867
Duke 200,KTM,Bike,2024,241421,72,Hybrid,Manual,5,199,2,25,344,Bike,3,No,179,469,10505,18264
Duke 200,KTM,Bike,2024,130457,48,Electric,Automatic,5,199,2,25,358,Bike,4,Yes,180,625,10259,57823
Duke 200,KTM,Bike,2024,215404,72,Electric,Manual,3,199,2,25,290,Bike,5,Yes,185,202,5030,38886
Duke 390,KTM,Bike,2024,315850,72,Diesel,Manual,3,399,2,46,323,Bike,7,No,232,210,14306,54920
Duke 390,KTM,Bike,2024,288883,64,Petrol,Manual,5,399,2,46,100,Bike,5,No,244,296,8385,19194
Duke 390,KTM,Bike,2024,373116,47,Petrol,Manual,4,399,2,46,392,Bike,1,No,213,590,9795,58949
Duke 390,KTM,Bike,2024,355860,63,Hybrid,Automatic,4,399,2,46,241,Bike,4,Yes,193,205,8643,13559
RC 390,KTM,Bike,2024,149848,52,Petrol,Automatic,3,399,2,46,243,Bike,6,No,155,289,6772,37746
RC 390,KTM,Bike,2024,232559,42,Hybrid,Automatic,5,399,2,46,300,Bike,7,No,211,493,13046,57297
RC 390,KTM,Bike,2024,254530,34,Hybrid,Automatic,5,399,2,46,374,Bike,7,Yes,206,473,12886,54529
RC 390,KTM,Bike,2024,397224,71,Hybrid,Manual,5,399,2,46,206,Bike,5,Yes,246,686,12235,40742
Swift,Maruti,Car,2025,1844456,20,Electric,Automatic,4,1197,5,89,231,Hatchback,6,Yes,192,392,6697,26357
Swift,Maruti,Car,2025,2738792,16,Petrol,Manual,4,1197,5,89,395,Hatchback,2,Yes,203,582,14384,47156
Swift,Maruti,Car,2025,2251808,25,Hybrid,Manual,5,1197,5,89,316,Hatchback,6,No,244,335,12260,17271
Swift,Maruti,Car,2025,2416791,24,Electric,Manual,4,1197,5,89,374,Hatchback,1,Yes,174,389,5251,25352
Baleno,Maruti,Car,2025,2025402,14,Diesel,Manual,4,1197,5,89,91,Hatchback,3,Yes,174,315,13742,22787
Baleno,Maruti,Car,2025,2203186,19,Hybrid,Automatic,3,1197,5,89,336,Hatchback,3,Yes,176,345,8800,36471
Baleno,Maruti,Car,2025,1435662,28,Petrol,Automatic,4,1197,5,89,241,Hatchback,6,No,162,419,6466,32838
Baleno,Maruti,Car,2025,2111879,23,Petrol,Automatic,4,1197,5,89,394,Hatchback,8,Yes,235,217,10207,36901
Dzire,Maruti,Car,2025,4145384,26,Electric,Automatic,4,1197,5,89,180,Sedan,1,Yes,236,635,8662,41127
Dzire,Maruti,Car,2025,1103792,27,Petrol,Automatic,4,1197,5,89,187,Sedan,4,No,226,482,5387,59027
Dzire,Maruti,Car,2025,2243031,16,Electric,Automatic,4,1197,5,89,133,Sedan,4,Yes,188,324,9939,37054
Dzire,Maruti,Car,2025,1638237,25,Hybrid,Manual,4,1197,5,89,273,Sedan,4,No,185,201,11480,14357
Brezza,Maruti,Car,2025,2046622,24,Petrol,Manual,5,1462,5,103,220,SUV,5,Yes,210,699,12583,39016
Brezza,Maruti,Car,2025,3685626,25,Diesel,Manual,3,1462,5,103,342,SUV,7,No,194,614,10192,50190
Brezza,Maruti,Car,2025,901749,22,Petrol,Manual,5,1462,5,103,224,SUV,4,Yes,175,314,3191,27536
Brezza,Maruti,Car,2025,3226309,19,Hybrid,Manual,4,1462,5,103,297,SUV,7,Yes,184,487,13880,18120
Fronx,Maruti,Car,2025,818174,27,Electric,Automatic,4,1197,5,99,384,SUV,5,Yes,166,418,8903,10536
Fronx,Maruti,Car,2025,3556968,26,Electric,Automatic,4,1197,5,99,195,SUV,5,No,209,298,3523,59613
Fronx,Maruti,Car,2025,688446,18,Petrol,Manual,4,1197,5,99,315,SUV,6,No,239,485,5712,25957
Fronx,Maruti,Car,2025,3169824,14,Petrol,Automatic,5,1197,5,99,377,SUV,5,No,243,400,10974,38107
Grand Vitara,Maruti,Car,2025,3992564,20,Hybrid,Manual,5,1490,5,114,154,SUV,1,No,183,536,12212,59483
Grand Vitara,Maruti,Car,2025,2949092,20,Diesel,Automatic,5,1490,5,114,368,SUV,1,Yes,226,655,9102,57587
Grand Vitara,Maruti,Car,2025,3505896,25,Hybrid,Automatic,5,1490,5,114,175,SUV,4,No,185,399,11562,16417
Grand Vitara,Maruti,Car,2025,4019575,23,Hybrid,Automatic,4,1490,5,114,200,SUV,8,Yes,183,666,7117,16754
Nexon,Tata,Car,2025,1843896,18,Diesel,Automatic,3,1497,5,113,229,SUV,2,Yes,216,308,12634,34454
Nexon,Tata,Car,2025,4055670,21,Diesel,Automatic,5,1497,5,113,212,SUV,5,No,181,651,12911,51414
Nexon,Tata,Car,2025,1634904,14,Hybrid,Manual,5,1497,5,113,143,SUV,6,Yes,178,658,7802,38715
Nexon,Tata,Car,2025,2901970,28,Diesel,Automatic,3,1497,5,113,186,SUV,4,Yes,199,557,13297,45376
Punch,Tata,Car,2025,3381779,18,Petrol,Manual,3,1199,5,86,322,SUV,4,No,163,537,7996,41582
Punch,Tata,Car,2025,4325364,14,Diesel,Manual,4,1199,5,86,291,SUV,7,No,230,456,9448,27691
Punch,Tata,Car,2025,2933489,20,Petrol,Manual,3,1199,5,86,270,SUV,3,No,170,423,9598,20817
Punch,Tata,Car,2025,601144,25,Hybrid,Automatic,3,1199,5,86,249,SUV,8,Yes,227,427,5917,38778
Harrier,Tata,Car,2025,732478,28,Hybrid,Manual,4,1956,5,168,385,SUV,6,Yes,196,692,5427,42064
Harrier,Tata,Car,2025,4148125,25,Electric,Automatic,3,1956,5,168,166,SUV,3,No,227,412,10918,53256
Harrier,Tata,Car,2025,1991558,27,Hybrid,Manual,3,1956,5,168,396,SUV,7,Yes,168,333,13036,47946
Harrier,Tata,Car,2025,2003556,20,Hybrid,Manual,4,1956,5,168,135,SUV,5,Yes,234,271,7992,39271
Safari,Tata,Car,2025,3637641,22,Petrol,Manual,5,1956,7,168,228,SUV,8,No,176,632,3852,35793
Safari,Tata,Car,2025,3099269,16,Diesel,Automatic,4,1956,7,168,119,SUV,2,No,158,263,8908,55132
Safari,Tata,Car,2025,3316547,18,Petrol,Manual,3,1956,7,168,189,SUV,8,No,153,430,5458,16061
Safari,Tata,Car,2025,1209555,27,Diesel,Manual,4,1956,7,168,228,SUV,6,Yes,161,360,11999,36255
Altroz,Tata,Car,2025,828948,27,Electric,Automatic,4,1199,5,88,233,Hatchback,6,No,192,697,3368,37587
Altroz,Tata,Car,2025,2717402,14,Hybrid,Automatic,3,1199,5,88,94,Hatchback,3,Yes,177,557,14016,41275
Altroz,Tata,Car,2025,4294075,28,Hybrid,Manual,3,1199,5,88,397,Hatchback,4,No,214,471,9609,44603
Altroz,Tata,Car,2025,2855821,18,Hybrid,Manual,4,1199,5,88,303,Hatchback,5,Yes,215,602,8258,40358
Tiago,Tata,Car,2025,3063518,25,Petrol,Manual,3,1199,5,86,315,Hatchback,7,No,202,491,14839,58401
Tiago,Tata,Car,2025,1907095,19,Petrol,Manual,3,1199,5,86,175,Hatchback,7,Yes,215,258,13462,35291
Tiago,Tata,Car,2025,1865353,19,Diesel,Manual,3,1199,5,86,91,Hatchback,4,No,192,320,9881,37895
Tiago,Tata,Car,2025,3446335,17,Diesel,Automatic,3,1199,5,86,397,Hatchback,8,No,232,306,11848,52823
Creta,Hyundai,Car,2025,725829,26,Hybrid,Automatic,5,1497,5,115,150,SUV,4,No,236,476,8071,21731
Creta,Hyundai,Car,2025,1503508,21,Petrol,Manual,3,1497,5,115,345,SUV,8,Yes,163,302,11419,39868
Creta,Hyundai,Car,2025,4129682,19,Diesel,Automatic,4,1497,5,115,299,SUV,2,Yes,220,534,7732,10537
Creta,Hyundai,Car,2025,3789050,27,Diesel,Manual,4,1497,5,115,336,SUV,2,Yes,231,255,8935,21575
Venue,Hyundai,Car,2025,1793246,19,Electric,Automatic,4,1493,5,113,283,SUV,1,No,161,444,11933,21623
Venue,Hyundai,Car,2025,2048974,18,Hybrid,Manual,5,1493,5,113,238,SUV,5,No,245,358,10890,15491
Venue,Hyundai,Car,2025,2968473,18,Petrol,Automatic,3,1493,5,113,127,SUV,8,No,198,370,10907,38066
Venue,Hyundai,Car,2025,2228166,25,Electric,Automatic,5,1493,5,113,164,SUV,4,Yes,181,566,10076,44062
Verna,Hyundai,Car,2025,1985110,27,Diesel,Manual,3,1482,5,158,172,Sedan,2,Yes,213,560,13105,31718
Verna,Hyundai,Car,2025,2212536,27,Diesel,Manual,5,1482,5,158,168,Sedan,1,Yes,238,421,7862,33086
Verna,Hyundai,Car,2025,2836329,22,Diesel,Automatic,4,1482,5,158,236,Sedan,8,No,192,452,5784,15807
Verna,Hyundai,Car,2025,2217677,25,Hybrid,Automatic,4,1482,5,158,338,Sedan,5,Yes,197,268,4454,20948
i20,Hyundai,Car,2025,1746129,28,Diesel,Automatic,5,1197,5,82,322,Hatchback,2,No,170,296,4480,18277
i20,Hyundai,Car,2025,1538087,25,Diesel,Automatic,4,1197,5,82,300,Hatchback,4,No,211,693,8051,29759
i20,Hyundai,Car,2025,2507613,15,Petrol,Automatic,5,1197,5,82,198,Hatchback,1,No,206,509,8974,26569
i20,Hyundai,Car,2025,1081859,19,Hybrid,Automatic,3,1197,5,82,115,Hatchback,4,No,165,224,8260,14811
Sonet,Kia,Car,2025,3024005,21,Diesel,Automatic,5,1493,5,115,263,SUV,1,Yes,176,210,9436,49210
Sonet,Kia,Car,2025,2536033,17,Diesel,Manual,4,1493,5,115,123,SUV,3,No,154,408,8919,19755
Sonet,Kia,Car,2025,1613135,15,Diesel,Manual,3,1493,5,115,237,SUV,8,Yes,187,304,5583,14372
Sonet,Kia,Car,2025,3860948,16,Electric,Automatic,4,1493,5,115,310,SUV,2,Yes,228,677,8727,48361
Seltos,Kia,Car,2025,2675650,22,Petrol,Manual,4,1497,5,115,242,SUV,6,Yes,240,289,12314,50594
Seltos,Kia,Car,2025,4177217,18,Diesel,Manual,4,1497,5,115,144,SUV,2,No,173,675,5890,16170
Seltos,Kia,Car,2025,1647078,15,Petrol,Automatic,5,1497,5,115,201,SUV,5,No,234,237,9566,58249
Seltos,Kia,Car,2025,1997131,23,Electric,Automatic,3,1497,5,115,242,SUV,8,Yes,229,617,10846,47834
Carens,Kia,Car,2025,3964331,25,Petrol,Automatic,5,1493,7,115,252,MPV,5,No,197,559,6835,56218
Carens,Kia,Car,2025,3859229,25,Electric,Manual,4,1493,7,115,333,MPV,8,No,172,441,13547,49851
Carens,Kia,Car,2025,2155177,14,Electric,Automatic,4,1493,7,115,284,MPV,7,No,198,590,12043,26702
Carens,Kia,Car,2025,1583633,19,Electric,Manual,3,1493,7,115,368,MPV,3,No,213,686,7193,21151
XUV700,Mahindra,Car,2025,2548402,24,Electric,Manual,5,2198,7,182,298,SUV,2,No,152,689,5996,20636
XUV700,Mahindra,Car,2025,2219322,24,Electric,Automatic,4,2198,7,182,224,SUV,2,Yes,164,443,13310,49559
